Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-4997,T08 Draft and send request for advice,Resource15,2011/01/06 17:33:16.134,Variant 7,7,Internet,General,,Resource15,task-6809,complete,Group 1
case-4997,T09-1 Process or receive external advice from party 1,Resource15,2011/01/06 17:33:32.413,Variant 7,7,Internet,General,,Resource15,task-6939,complete,Group 1
case-4997,T06 Determine necessity of stop advice,Resource15,2011/01/06 17:33:51.069,Variant 7,7,Internet,General,,Resource15,task-6940,complete,Group 1
case-4997,T10 Determine necessity to stop indication,Resource15,2011/01/06 17:34:09.099,Variant 7,7,Internet,General,,Resource15,task-6941,complete,Group 1
case-4997,T05 Print and send confirmation of receipt,admin1,2011/01/08 00:22:59.592,Variant 7,7,Internet,General,,Resource15,task-6860,complete,Group 2
case-3984,Confirmation of receipt,Resource09,2010/10/25 23:57:54.249,Variant 8,8,Internet,General,,Resource09,task-301,complete,Group 1
case-3984,T06 Determine necessity of stop advice,Resource09,2010/10/26 00:13:31.442,Variant 8,8,Internet,General,,Resource09,task-479,complete,Group 1
case-3984,T07-5 Draft intern advice aspect 5,Resource09,2010/10/26 17:38:40.195,Variant 8,8,Internet,General,,Resource09,task-485,complete,Group 1
case-3984,T07-1 Draft intern advice aspect 1,Resource09,2010/10/26 17:39:17.902,Variant 8,8,Internet,General,,Resource09,task-481,complete,EMPTY
case-3984,T08 Draft and send request for advice,Resource09,2010/10/26 17:41:04.891,Variant 8,8,Internet,General,,Resource09,task-480,complete,Group 1
case-3984,T09-1 Process or receive external advice from party 1,Resource09,2010/10/26 17:42:16.765,Variant 8,8,Internet,General,,Resource09,task-493,complete,Group 1
case-3984,T07-3 Draft intern advice hold for aspect 3,Resource35,2010/11/03 00:47:29.459,Variant 8,8,Internet,General,,Resource09,task-482,complete,Group 14
case-3984,T07-4 Draft internal advice to hold for type 4,Resource32,2010/11/04 18:07:41.168,Variant 8,8,Internet,General,,Resource09,task-484,complete,Group 12
case-3984,T07-2 Draft intern advice aspect 2,Resource32,2010/11/04 18:12:24.545,Variant 8,8,Internet,General,,Resource09,task-483,complete,EMPTY
case-3984,T02 Check confirmation of receipt,Resource19,2010/11/04 18:34:05.717,Variant 8,8,Internet,General,,Resource09,task-478,complete,EMPTY
case-3984,T04 Determine confirmation of receipt,Resource19,2010/11/04 18:37:44.329,Variant 8,8,Internet,General,,Resource09,task-844,complete,Group 3
case-3984,T05 Print and send confirmation of receipt,Resource27,2010/11/04 22:41:14.073,Variant 8,8,Internet,General,,Resource09,task-845,complete,EMPTY
case-3984,T06 Determine necessity of stop advice,Resource09,2010/11/04 22:56:19.742,Variant 8,8,Internet,General,,Resource09,task-839,complete,Group 1
case-3984,T10 Determine necessity to stop indication,Resource09,2010/11/04 22:56:48.479,Variant 8,8,Internet,General,,Resource09,task-938,complete,Group 1
case-8061,Confirmation of receipt,admin2,2011/06/14 23:49:29.332,Variant 9,9,Internet,General,,Resource26,task-28634,complete,Group 1
case-8061,T02 Check confirmation of receipt,admin2,2011/06/14 23:52:59.095,Variant 9,9,Internet,General,,Resource26,task-28670,complete,Group 4
case-8061,T04 Determine confirmation of receipt,admin2,2011/06/15 18:21:17.087,Variant 9,9,Internet,General,,Resource26,task-28672,complete,Group 3
case-8061,T05 Print and send confirmation of receipt,TEST,2011/06/15 18:44:01.474,Variant 9,9,Internet,General,,Resource26,task-28687,complete,Group 2
case-8061,T06 Determine necessity of stop advice,test,2011/06/15 19:12:55.261,Variant 9,9,Internet,General,,Resource26,task-28671,complete,Group 1
case-8061,T08 Draft and send request for advice,test,2011/06/15 19:18:47.458,Variant 9,9,Internet,General,,Resource26,task-28694,complete,Group 1
case-8061,T09-3 Process or receive external advice from party 3,test,2011/06/15 19:23:17.210,Variant 9,9,Internet,General,,Resource26,task-28701,complete,Group 1
case-8061,T09-1 Process or receive external advice from party 1,test,2011/06/15 19:26:16.806,Variant 9,9,Internet,General,,Resource26,task-28703,complete,Group 1
case-8061,T07-3 Draft intern advice hold for aspect 3,Resource26,2011/06/15 19:53:50.708,Variant 9,9,Internet,General,,Resource26,task-28696,complete,Group 14
case-8061,T07-5 Draft intern advice aspect 5,Resource26,2011/06/15 19:54:09.601,Variant 9,9,Internet,General,,Resource26,task-28699,complete,Group 1
case-8061,T09-2 Process or receive external advice from party 2,Resource26,2011/06/15 20:04:01.557,Variant 9,9,Internet,General,,Resource26,task-28700,complete,Group 1
case-8061,T09-4 Process or receive external advice from party 4,Resource26,2011/06/15 20:41:42.494,Variant 9,9,Internet,General,,Resource26,task-28702,complete,Group 1
case-8061,T07-2 Draft intern advice aspect 2,test,2011/06/15 21:46:46.820,Variant 9,9,Internet,General,,Resource26,task-28697,complete,Group 15
case-8061,T07-1 Draft intern advice aspect 1,Resource26,2011/06/16 23:48:40.842,Variant 9,9,Internet,General,,Resource26,task-28695,complete,Group 13
case-8061,T07-4 Draft internal advice to hold for type 4,Resource26,2011/06/16 23:48:58.173,Variant 9,9,Internet,General,,Resource26,task-28698,complete,Group 12
case-8061,T06 Determine necessity of stop advice,Resource26,2011/06/16 23:49:43.934,Variant 9,9,Internet,General,,Resource26,task-28831,complete,Group 1
case-8061,T06 Determine necessity of stop advice,Resource26,2011/06/16 23:50:32.990,Variant 9,9,Internet,General,,Resource26,task-28833,complete,Group 1
case-8061,T06 Determine necessity of stop advice,Resource26,2011/06/16 23:51:57.591,Variant 9,9,Internet,General,,Resource26,task-28834,complete,Group 1
case-3983,Confirmation of receipt,Resource06,2010/11/25 17:59:33.164,Variant 10,10,Internet,General,,Resource06,task-300,complete,Group 1
case-3983,T02 Check confirmation of receipt,Resource04,2010/11/25 18:01:56.987,Variant 10,10,Internet,General,,Resource06,task-2018,complete,EMPTY
case-3983,T03 Adjust confirmation of receipt,Resource06,2010/11/25 18:07:20.020,Variant 10,10,Internet,General,,Resource06,task-2022,complete,Group 1
case-3983,T02 Check confirmation of receipt,Resource06,2010/11/25 18:07:47.085,Variant 10,10,Internet,General,,Resource06,task-2024,complete,Group 4
case-3983,T04 Determine confirmation of receipt,Resource06,2010/11/25 18:08:09.843,Variant 10,10,Internet,General,,Resource06,task-2025,complete,Group 3
case-3983,T06 Determine necessity of stop advice,Resource06,2010/11/25 18:08:35.547,Variant 10,10,Internet,General,,Resource06,task-2019,complete,Group 1
case-3983,T10 Determine necessity to stop indication,Resource06,2010/11/25 18:08:59.165,Variant 10,10,Internet,General,,Resource06,task-2027,complete,Group 1
case-3983,T05 Print and send confirmation of receipt,admin1,2010/11/30 18:31:08.264,Variant 10,10,Internet,General,,Resource06,task-2026,complete,Group 2
case-9916,Confirmation of receipt,Resource03,2011/10/11 19:37:39.876,Variant 11,11,Internet,General,Group 8,Resource11,task-41746,complete,EMPTY
case-9916,T02 Check confirmation of receipt,Resource03,2011/10/11 19:38:07.852,Variant 11,11,Internet,General,Group 8,Resource11,task-42864,complete,Group 4
case-9916,T04 Determine confirmation of receipt,Resource03,2011/10/11 19:38:32.571,Variant 11,11,Internet,General,Group 8,Resource11,task-42866,complete,Group 3
case-9916,T05 Print and send confirmation of receipt,Resource03,2011/10/11 19:38:48.265,Variant 11,11,Internet,General,Group 8,Resource11,task-42867,complete,Group 2
case-9916,T06 Determine necessity of stop advice,Resource03,2011/10/11 19:39:12.189,Variant 11,11,Internet,General,Group 8,Resource11,task-42865,complete,Group 1
case-9916,T07-4 Draft internal advice to hold for type 4,Resource03,2011/10/18 17:59:35.030,Variant 11,11,Internet,General,Group 8,Resource11,task-42869,complete,EMPTY
case-9916,T06 Determine necessity of stop advice,Resource03,2011/10/18 17:59:53.419,Variant 11,11,Internet,General,Group 8,Resource11,task-43595,complete,Group 1
case-9916,T10 Determine necessity to stop indication,Resource03,2011/10/18 18:00:35.042,Variant 11,11,Internet,General,Group 8,Resource11,task-43596,complete,Group 1
case-7016,Confirmation of receipt,Resource12,2011/05/02 20:46:29.233,Variant 12,12,Internet,General,,Resource12,task-20668,complete,EMPTY
case-7016,T02 Check confirmation of receipt,Resource12,2011/05/02 21:34:32.918,Variant 12,12,Internet,General,,Resource12,task-23112,complete,Group 4
case-7016,T04 Determine confirmation of receipt,Resource12,2011/05/02 21:34:59.433,Variant 12,12,Internet,General,,Resource12,task-23145,complete,Group 3
case-7016,T05 Print and send confirmation of receipt,Resource12,2011/05/02 21:37:26.441,Variant 12,12,Internet,General,,Resource12,task-23146,complete,Group 2
case-7016,T06 Determine necessity of stop advice,Resource12,2011/05/02 21:45:23.536,Variant 12,12,Internet,General,,Resource12,task-23113,complete,Group 1
case-7016,T07-1 Draft intern advice aspect 1,Resource12,2011/05/02 21:46:25.341,Variant 12,12,Internet,General,,Resource12,task-23159,complete,Group 13
case-7016,T08 Draft and send request for advice,Resource12,2011/05/02 21:47:15.573,Variant 12,12,Internet,General,,Resource12,task-23158,complete,Group 1
case-7016,T09-4 Process or receive external advice from party 4,Resource12,2011/05/02 21:47:38.397,Variant 12,12,Internet,General,,Resource12,task-23160,complete,Group 1
case-7016,T06 Determine necessity of stop advice,Resource12,2011/05/02 21:48:15.157,Variant 12,12,Internet,General,,Resource12,task-23161,complete,Group 1
case-7016,T10 Determine necessity to stop indication,Resource12,2011/05/02 21:48:51.151,Variant 12,12,Internet,General,,Resource12,task-23162,complete,Group 1
case-3877,Confirmation of receipt,Resource12,2010/11/01 19:37:56.964,Variant 13,13,Internet,General,,Resource12,task-187,complete,Group 1
case-3877,T06 Determine necessity of stop advice,Resource12,2010/11/02 19:38:19.621,Variant 13,13,Internet,General,,Resource12,task-609,complete,Group 1
case-3877,T02 Check confirmation of receipt,Resource12,2010/11/02 19:41:42.166,Variant 13,13,Internet,General,,Resource12,task-608,complete,EMPTY
case-3877,T04 Determine confirmation of receipt,Resource12,2010/11/02 19:42:47.991,Variant 13,13,Internet,General,,Resource12,task-706,complete,EMPTY
case-3877,T05 Print and send confirmation of receipt,Resource20,2010/11/03 17:46:54.881,Variant 13,13,Internet,General,,Resource12,task-707,complete,Group 2
case-3877,T08 Draft and send request for advice,Resource12,2010/11/03 19:06:27.156,Variant 13,13,Internet,General,,Resource12,task-704,complete,Group 1
case-3877,T07-5 Draft intern advice aspect 5,Resource12,2010/11/03 19:06:46.745,Variant 13,13,Internet,General,,Resource12,task-705,complete,Group 1
case-3877,T09-4 Process or receive external advice from party 4,Resource12,2010/11/03 19:07:03.160,Variant 13,13,Internet,General,,Resource12,task-785,complete,Group 1
case-3877,T06 Determine necessity of stop advice,Resource12,2010/11/03 19:07:47.559,Variant 13,13,Internet,General,,Resource12,task-786,complete,Group 1
case-3877,T10 Determine necessity to stop indication,Resource12,2010/11/03 19:08:13.786,Variant 13,13,Internet,General,,Resource12,task-787,complete,Group 1
case-5560,Confirmation of receipt,Resource05,2011/02/02 01:17:34.957,Variant 14,14,Internet,General,,Resource05,task-9901,complete,EMPTY
case-5560,T06 Determine necessity of stop advice,Resource05,2011/02/02 01:18:37.840,Variant 14,14,Internet,General,,Resource05,task-10467,complete,Group 1
case-5560,T02 Check confirmation of receipt,Resource05,2011/02/02 01:19:02.498,Variant 14,14,Internet,General,,Resource05,task-10466,complete,Group 4
case-5560,T04 Determine confirmation of receipt,Resource05,2011/02/02 01:21:14.816,Variant 14,14,Internet,General,,Resource05,task-10473,complete,Group 3
case-5560,T05 Print and send confirmation of receipt,Resource05,2011/02/02 01:21:28.866,Variant 14,14,Internet,General,,Resource05,task-10478,complete,Group 2
case-5560,T08 Draft and send request for advice,Resource05,2011/02/02 17:46:45.966,Variant 14,14,Internet,General,,Resource05,task-10470,complete,Group 1
case-5560,T09-4 Process or receive external advice from party 4,Resource05,2011/02/02 18:13:18.989,Variant 14,14,Internet,General,,Resource05,task-10532,complete,Group 1
case-5560,T06 Determine necessity of stop advice,Resource05,2011/02/02 18:13:51.772,Variant 14,14,Internet,General,,Resource05,task-10546,complete,Group 1
case-5560,T07-1 Draft intern advice aspect 1,Resource05,2011/02/02 18:17:23.844,Variant 14,14,Internet,General,,Resource05,task-10548,complete,Group 13
case-5560,T06 Determine necessity of stop advice,Resource05,2011/02/02 18:17:39.040,Variant 14,14,Internet,General,,Resource05,task-10549,complete,Group 1
case-5560,T10 Determine necessity to stop indication,Resource05,2011/02/02 18:18:02.685,Variant 14,14,Internet,General,,Resource05,task-10550,complete,Group 1
case-4081,Confirmation of receipt,Resource08,2010/11/05 17:58:23.197,Variant 2,2,Internet,Experts,,Resource08,task-508,complete,Group 1
case-4081,T02 Check confirmation of receipt,Resource24,2010/11/05 18:39:29.677,Variant 2,2,Internet,Experts,,Resource08,task-1011,complete,EMPTY
case-4081,T03 Adjust confirmation of receipt,Resource08,2010/11/05 20:22:11.329,Variant 2,2,Internet,Experts,,Resource08,task-1023,complete,Group 1
case-4081,T02 Check confirmation of receipt,Resource24,2010/11/10 00:45:27.109,Variant 2,2,Internet,Experts,,Resource08,task-1032,complete,EMPTY
case-4081,T04 Determine confirmation of receipt,Resource10,2010/11/13 00:02:26.576,Variant 2,2,Internet,Experts,,Resource08,task-1297,complete,Group 3
case-4081,T05 Print and send confirmation of receipt,admin1,2010/11/16 19:29:07.375,Variant 2,2,Internet,Experts,,Resource08,task-1443,complete,Group 2
case-4081,T06 Determine necessity of stop advice,Resource08,2010/11/18 21:24:28.715,Variant 2,2,Internet,Experts,,Resource08,task-1012,complete,Group 1
case-4081,T10 Determine necessity to stop indication,Resource08,2010/11/18 21:24:43.413,Variant 2,2,Internet,Experts,,Resource08,task-1644,complete,Group 1
case-4102,Confirmation of receipt,Resource08,2010/11/05 18:26:50.492,Variant 2,2,Internet,Experts,,Resource08,task-549,complete,Group 1
case-4102,T02 Check confirmation of receipt,Resource24,2010/11/05 18:36:28.810,Variant 2,2,Internet,Experts,,Resource08,task-1017,complete,EMPTY
case-4102,T03 Adjust confirmation of receipt,Resource08,2010/11/05 18:43:41.331,Variant 2,2,Internet,Experts,,Resource08,task-1021,complete,Group 1
case-4102,T02 Check confirmation of receipt,Resource24,2010/11/10 00:46:11.084,Variant 2,2,Internet,Experts,,Resource08,task-1024,complete,EMPTY
case-4102,T04 Determine confirmation of receipt,Resource10,2010/11/12 23:58:23.296,Variant 2,2,Internet,Experts,,Resource08,task-1298,complete,Group 3
case-4102,T05 Print and send confirmation of receipt,admin1,2010/11/16 19:27:07.150,Variant 2,2,Internet,Experts,,Resource08,task-1441,complete,Group 2
case-4102,T06 Determine necessity of stop advice,Resource08,2010/11/17 01:09:30.900,Variant 2,2,Internet,Experts,,Resource08,task-1018,complete,Group 1
case-4102,T10 Determine necessity to stop indication,Resource08,2010/11/17 01:12:49.284,Variant 2,2,Internet,Experts,,Resource08,task-1544,complete,Group 1
case-4147,Confirmation of receipt,Resource02,2010/12/02 01:24:55.077,Variant 2,2,Internet,General,,Resource02,task-603,complete,Group 1
case-4147,T02 Check confirmation of receipt,Resource39,2010/12/02 01:34:36.807,Variant 2,2,Internet,General,,Resource02,task-2538,complete,EMPTY
case-4147,T03 Adjust confirmation of receipt,Resource02,2010/12/06 22:59:49.294,Variant 2,2,Internet,General,,Resource02,task-2540,complete,Group 1
case-4147,T02 Check confirmation of receipt,Resource02,2010/12/06 23:00:05.661,Variant 2,2,Internet,General,,Resource02,task-2990,complete,Group 4
case-4147,T04 Determine confirmation of receipt,Resource10,2010/12/07 17:15:15.538,Variant 2,2,Internet,General,,Resource02,task-2991,complete,Group 3
case-4147,T05 Print and send confirmation of receipt,admin1,2010/12/07 17:32:14.837,Variant 2,2,Internet,General,,Resource02,task-3020,complete,Group 2
case-4147,T06 Determine necessity of stop advice,Resource02,2010/12/09 01:12:55.966,Variant 2,2,Internet,General,,Resource02,task-2539,complete,Group 1
case-4147,T10 Determine necessity to stop indication,Resource02,2010/12/09 01:16:39.128,Variant 2,2,Internet,General,,Resource02,task-3399,complete,Group 1
case-5721,Confirmation of receipt,Resource09,2011/03/10 18:42:52.622,Variant 2,2,e-mail,General,,Resource09,task-10670,complete,EMPTY
case-5721,T02 Check confirmation of receipt,Resource09,2011/03/10 18:43:13.264,Variant 2,2,e-mail,General,,Resource09,task-15693,complete,Group 4
case-5721,T03 Adjust confirmation of receipt,Resource09,2011/03/10 18:43:27.281,Variant 2,2,e-mail,General,,Resource09,task-15695,complete,Group 1
case-5721,T02 Check confirmation of receipt,Resource09,2011/03/10 18:43:46.648,Variant 2,2,e-mail,General,,Resource09,task-15696,complete,Group 4
case-5721,T04 Determine confirmation of receipt,Resource09,2011/03/10 18:44:17.616,Variant 2,2,e-mail,General,,Resource09,task-15697,complete,Group 3
case-5721,T05 Print and send confirmation of receipt,Resource09,2011/03/10 18:44:30.725,Variant 2,2,e-mail,General,,Resource09,task-15698,complete,Group 2
case-5721,T06 Determine necessity of stop advice,Resource09,2011/03/10 18:44:54.788,Variant 2,2,e-mail,General,,Resource09,task-15694,complete,Group 1
case-5721,T10 Determine necessity to stop indication,Resource09,2011/03/10 18:45:27.170,Variant 2,2,e-mail,General,,Resource09,task-15699,complete,Group 1
case-7961,Confirmation of receipt,Resource13,2011/06/16 18:54:19.134,Variant 2,2,Internet,General,,Resource13,task-28250,complete,EMPTY
case-7961,T02 Check confirmation of receipt,Resource13,2011/06/16 18:54:53.605,Variant 2,2,Internet,General,,Resource13,task-28767,complete,Group 4
case-7961,T03 Adjust confirmation of receipt,Resource13,2011/06/16 18:55:11.383,Variant 2,2,Internet,General,,Resource13,task-28769,complete,Group 1
case-7961,T02 Check confirmation of receipt,Resource13,2011/06/28 19:42:52.227,Variant 2,2,Internet,General,,Resource13,task-28770,complete,EMPTY
case-7961,T04 Determine confirmation of receipt,Resource13,2011/06/28 19:43:19.875,Variant 2,2,Internet,General,,Resource13,task-30058,complete,EMPTY
case-7961,T05 Print and send confirmation of receipt,Resource13,2011/06/28 19:43:46.033,Variant 2,2,Internet,General,,Resource13,task-30059,complete,EMPTY
case-7961,T06 Determine necessity of stop advice,Resource13,2011/06/28 19:44:08.985,Variant 2,2,Internet,General,,Resource13,task-28768,complete,Group 1
case-7961,T10 Determine necessity to stop indication,Resource13,2011/06/28 19:44:51.464,Variant 2,2,Internet,General,,Resource13,task-30060,complete,Group 1
case-8642,Confirmation of receipt,Resource27,2011/07/18 19:24:55.234,Variant 2,2,Internet,General,Group 8,Resource01,task-32308,complete,Group 1
case-8642,T02 Check confirmation of receipt,Resource01,2011/07/22 22:06:51.143,Variant 2,2,Internet,General,Group 8,Resource01,task-32311,complete,Group 4
case-8642,T03 Adjust confirmation of receipt,Resource01,2011/07/22 22:07:09.996,Variant 2,2,Internet,General,Group 8,Resource01,task-33233,complete,Group 1
case-8642,T02 Check confirmation of receipt,Resource01,2011/07/22 22:09:16.354,Variant 2,2,Internet,General,Group 8,Resource01,task-33234,complete,Group 4
case-8642,T04 Determine confirmation of receipt,Resource01,2011/07/22 22:18:48.492,Variant 2,2,Internet,General,Group 8,Resource01,task-33235,complete,Group 3
case-8642,T05 Print and send confirmation of receipt,Resource01,2011/07/22 22:19:13.582,Variant 2,2,Internet,General,Group 8,Resource01,task-33236,complete,Group 2
case-8642,T06 Determine necessity of stop advice,Resource01,2011/07/28 19:46:27.552,Variant 2,2,Internet,General,Group 8,Resource01,task-32312,complete,Group 1
case-8642,T10 Determine necessity to stop indication,Resource01,2011/07/28 21:34:08.093,Variant 2,2,Internet,General,Group 8,Resource01,task-34019,complete,Group 1
case-9203,Confirmation of receipt,Resource11,2011/08/31 21:23:06.586,Variant 15,15,Internet,General,Group 8,Resource01,task-37043,complete,EMPTY
case-9203,T02 Check confirmation of receipt,Resource11,2011/08/31 21:23:32.332,Variant 15,15,Internet,General,Group 8,Resource01,task-37679,complete,Group 4
case-9203,T03 Adjust confirmation of receipt,Resource11,2011/08/31 21:23:54.958,Variant 15,15,Internet,General,Group 8,Resource01,task-37681,complete,Group 1
case-9203,T02 Check confirmation of receipt,Resource11,2011/08/31 21:24:26.662,Variant 15,15,Internet,General,Group 8,Resource01,task-37682,complete,Group 4
case-9203,T03 Adjust confirmation of receipt,Resource11,2011/08/31 21:26:26.682,Variant 15,15,Internet,General,Group 8,Resource01,task-37683,complete,Group 1
case-9203,T02 Check confirmation of receipt,Resource11,2011/08/31 21:26:57.195,Variant 15,15,Internet,General,Group 8,Resource01,task-37685,complete,Group 4
case-9203,T04 Determine confirmation of receipt,Resource11,2011/08/31 21:27:20.538,Variant 15,15,Internet,General,Group 8,Resource01,task-37686,complete,Group 3
case-9203,T05 Print and send confirmation of receipt,Resource11,2011/08/31 21:27:38.655,Variant 15,15,Internet,General,Group 8,Resource01,task-37687,complete,Group 2
case-9203,T06 Determine necessity of stop advice,Resource11,2011/08/31 21:28:27.190,Variant 15,15,Internet,General,Group 8,Resource01,task-37680,complete,Group 1
case-9203,T10 Determine necessity to stop indication,Resource11,2011/08/31 21:29:58.415,Variant 15,15,Internet,General,Group 8,Resource01,task-37688,complete,Group 1
case-4346,Confirmation of receipt,Resource21,2010/11/25 18:01:06.997,Variant 3,3,Internet,General,,Resource21,task-1468,complete,Group 1
case-4346,T02 Check confirmation of receipt,Resource21,2010/11/25 18:09:53.721,Variant 3,3,Internet,General,,Resource21,task-2020,complete,EMPTY
case-4346,T04 Determine confirmation of receipt,Resource21,2010/11/25 19:24:54.306,Variant 3,3,Internet,General,,Resource21,task-2032,complete,Group 3
case-4346,T05 Print and send confirmation of receipt,admin1,2010/11/30 18:32:31.628,Variant 3,3,Internet,General,,Resource21,task-2041,complete,Group 2
